Heure,Protocole,Source,Destination,Drapeaux TCP,Numéro de séquence,Numéro d'accusé de réception,Taille de la fenêtre de réception,Longueur
11:42:06.685888,11,gba.solunet.com.ar.2736,107.43.74.http,P.,2016315503,36,512,120
11:42:06.685904,11,gba.solunet.com.ar.2737,107.43.74.http,P.,1405094421,36,512,120
11:42:06.685920,11,gba.solunet.com.ar.2738,107.43.74.http,P.,478205056,36,512,120
11:42:06.685936,11,gba.solunet.com.ar.2739,107.43.74.http,P.,688937546,36,512,120
11:42:06.685953,11,gba.solunet.com.ar.2740,107.43.74.http,P.,492496237,36,512,120
11:42:06.685969,11,gba.solunet.com.ar.2741,107.43.74.http,P.,1356841083,36,512,120
11:42:06.685985,11,gba.solunet.com.ar.2742,107.43.74.http,P.,1321278928,36,512,120
11:42:06.686001,11,gba.solunet.com.ar.2743,107.43.74.http,P.,384832540,36,512,120
11:42:06.686017,11,gba.solunet.com.ar.2744,107.43.74.http,P.,697279028,36,512,120
11:42:06.686033,11,gba.solunet.com.ar.2745,107.43.74.http,P.,1566439832,36,512,120
11:42:06.686049,11,gba.solunet.com.ar.2746,107.43.74.http,P.,348625286,36,512,120
11:42:06.686065,11,gba.solunet.com.ar.2747,107.43.74.http,P.,1130470434,36,512,120
11:42:06.686081,11,gba.solunet.com.ar.2748,107.43.74.http,P.,773423111,36,512,120
11:42:06.686097,11,gba.solunet.com.ar.2749,107.43.74.http,P.,1951665146,36,512,120
11:42:06.686113,11,gba.solunet.com.ar.2750,107.43.74.http,P.,370003514,36,512,120
11:42:06.686129,11,gba.solunet.com.ar.2751,107.43.74.http,P.,2117844444,36,512,120
11:42:06.686146,11,gba.solunet.com.ar.2752,107.43.74.http,P.,175939103,36,512,120
11:42:06.686162,11,gba.solunet.com.ar.2753,107.43.74.http,P.,1974055542,36,512,120
11:42:06.686178,11,gba.solunet.com.ar.2754,107.43.74.http,P.,672642951,36,512,120
11:42:06.686194,11,gba.solunet.com.ar.2755,107.43.74.http,P.,1156467660,36,512,120
11:42:06.686210,11,gba.solunet.com.ar.2756,107.43.74.http,P.,1882853422,36,512,120
11:42:06.686226,11,gba.solunet.com.ar.2757,107.43.74.http,P.,1477859829,36,512,120
11:42:06.686243,11,gba.solunet.com.ar.2758,107.43.74.http,P.,761216894,36,512,120
11:42:06.686258,11,gba.solunet.com.ar.2759,107.43.74.http,P.,822064267,36,512,120
11:42:06.686275,11,gba.solunet.com.ar.2760,107.43.74.http,P.,1235017526,36,512,120
11:42:06.686291,11,gba.solunet.com.ar.2761,107.43.74.http,P.,684873121,36,512,120
11:42:06.686307,11,gba.solunet.com.ar.2762,107.43.74.http,P.,1529952316,36,512,120
11:42:06.686323,11,gba.solunet.com.ar.2763,107.43.74.http,P.,2074069965,36,512,120
11:42:06.686339,11,gba.solunet.com.ar.2764,107.43.74.http,P.,828787185,36,512,120
11:42:06.686355,11,gba.solunet.com.ar.2765,107.43.74.http,P.,616853870,36,512,120
11:42:06.686372,11,gba.solunet.com.ar.2766,107.43.74.http,P.,794016801,36,512,120
11:42:06.686388,11,gba.solunet.com.ar.2767,107.43.74.http,P.,1229107833,36,512,120
11:42:06.686404,11,gba.solunet.com.ar.2768,107.43.74.http,P.,1179737739,36,512,120
11:42:06.686420,11,gba.solunet.com.ar.2769,107.43.74.http,P.,1124111575,36,512,120
11:42:06.686436,11,gba.solunet.com.ar.2770,107.43.74.http,P.,1751166887,36,512,120
11:42:06.686452,11,gba.solunet.com.ar.2771,107.43.74.http,P.,1405916265,36,512,120
11:42:06.686468,11,gba.solunet.com.ar.2772,107.43.74.http,P.,1445200792,36,512,120
11:42:06.686485,11,gba.solunet.com.ar.2773,107.43.74.http,P.,1042815749,36,512,120
11:42:06.686501,11,gba.solunet.com.ar.2774,107.43.74.http,P.,583593675,36,512,120
11:42:06.686517,11,gba.solunet.com.ar.2775,107.43.74.http,P.,764813598,36,512,120
11:42:06.686534,11,gba.solunet.com.ar.2776,107.43.74.http,P.,1005431704,36,512,120
11:42:06.686550,11,gba.solunet.com.ar.2777,107.43.74.http,P.,1654073278,36,512,120
11:42:06.686566,11,gba.solunet.com.ar.2778,107.43.74.http,P.,1693725106,36,512,120
11:42:06.686582,11,gba.solunet.com.ar.2779,107.43.74.http,P.,1897810300,36,512,120
11:42:06.686599,11,gba.solunet.com.ar.2780,107.43.74.http,P.,2070510358,36,512,120
11:42:06.686615,11,gba.solunet.com.ar.2781,107.43.74.http,P.,434345145,36,512,120
11:42:06.686640,11,gba.solunet.com.ar.2782,107.43.74.http,P.,1254642755,36,512,120
11:42:06.686659,11,gba.solunet.com.ar.2783,107.43.74.http,P.,412374994,36,512,120
11:42:06.686678,11,gba.solunet.com.ar.2784,107.43.74.http,P.,2029081053,36,512,120
11:42:06.686697,11,gba.solunet.com.ar.2785,107.43.74.http,P.,334952939,36,512,120
11:42:06.686716,11,gba.solunet.com.ar.2786,107.43.74.http,P.,781425610,36,512,120
11:42:06.686735,11,gba.solunet.com.ar.2787,107.43.74.http,P.,956385191,36,512,120
11:42:06.686754,11,gba.solunet.com.ar.2788,107.43.74.http,P.,190207864,36,512,120
11:42:06.686773,11,gba.solunet.com.ar.2789,107.43.74.http,P.,1391594171,36,512,120
11:42:06.686792,11,gba.solunet.com.ar.2790,107.43.74.http,P.,1087641085,36,512,120
11:42:06.686808,11,gba.solunet.com.ar.2791,107.43.74.http,P.,513366131,36,512,120
11:42:06.686825,11,gba.solunet.com.ar.f5-globalsite,107.43.74.http,P.,353642431,36,512,120
11:42:06.686841,11,gba.solunet.com.ar.2793,107.43.74.http,P.,2138422301,36,512,120
11:42:06.686857,11,gba.solunet.com.ar.2794,107.43.74.http,P.,1499324763,36,512,120
11:42:06.686873,11,gba.solunet.com.ar.2795,107.43.74.http,P.,1412620650,36,512,120
11:42:06.686889,11,gba.solunet.com.ar.2796,107.43.74.http,P.,347680183,36,512,120
11:42:06.686906,11,gba.solunet.com.ar.2797,107.43.74.http,P.,1246003811,36,512,120
11:42:06.686922,11,gba.solunet.com.ar.2798,107.43.74.http,P.,1041732072,36,512,120
11:42:06.686938,11,gba.solunet.com.ar.2799,107.43.74.http,P.,914602705,36,512,120
11:42:06.686954,11,gba.solunet.com.ar.2800,107.43.74.http,P.,1988727284,36,512,120
11:42:06.686970,11,gba.solunet.com.ar.2801,107.43.74.http,P.,1720305401,36,512,120
11:42:06.686986,11,gba.solunet.com.ar.2802,107.43.74.http,P.,1515253321,36,512,120
11:42:06.687002,11,gba.solunet.com.ar.2803,107.43.74.http,P.,671288190,36,512,120
11:42:06.687019,11,gba.solunet.com.ar.2804,107.43.74.http,P.,231225755,36,512,120
11:42:06.687035,11,gba.solunet.com.ar.2805,107.43.74.http,P.,778659693,36,512,120
11:42:06.687051,11,gba.solunet.com.ar.2806,107.43.74.http,P.,930919953,36,512,120
11:42:06.687067,11,gba.solunet.com.ar.2807,107.43.74.http,P.,1693438239,36,512,120
11:42:06.687083,11,gba.solunet.com.ar.2808,107.43.74.http,P.,425320534,36,512,120
11:42:06.687099,11,gba.solunet.com.ar.2809,107.43.74.http,P.,967775592,36,512,120
11:42:06.687116,11,gba.solunet.com.ar.2810,107.43.74.http,P.,923646418,36,512,120
11:42:06.687132,11,gba.solunet.com.ar.gsiftp,107.43.74.http,P.,215959721,36,512,120
11:42:06.687148,11,gba.solunet.com.ar.2812,107.43.74.http,P.,1426544295,36,512,120
11:42:06.687164,11,gba.solunet.com.ar.2813,107.43.74.http,P.,1515075599,36,512,120
11:42:06.687180,11,gba.solunet.com.ar.2814,107.43.74.http,P.,893928627,36,512,120
11:42:06.687196,11,gba.solunet.com.ar.2815,107.43.74.http,P.,1592184432,36,512,120
11:42:06.687212,11,gba.solunet.com.ar.2816,107.43.74.http,P.,1797312305,36,512,120
11:42:06.687228,11,gba.solunet.com.ar.2817,107.43.74.http,P.,143254209,36,512,120
11:42:06.687244,11,gba.solunet.com.ar.2818,107.43.74.http,P.,1881362631,36,512,120
11:42:06.687260,11,gba.solunet.com.ar.2819,107.43.74.http,P.,759394490,36,512,120
11:42:06.687277,11,gba.solunet.com.ar.2820,107.43.74.http,P.,316427606,36,512,120
11:42:06.687293,11,gba.solunet.com.ar.2821,107.43.74.http,P.,1640103064,36,512,120
11:42:06.687309,11,gba.solunet.com.ar.2822,107.43.74.http,P.,948819699,36,512,120
11:42:06.687325,11,gba.solunet.com.ar.2823,107.43.74.http,P.,743703590,36,512,120
11:42:06.687341,11,gba.solunet.com.ar.2824,107.43.74.http,P.,1015693390,36,512,120
11:42:06.687357,11,gba.solunet.com.ar.2825,107.43.74.http,P.,1116630216,36,512,120
11:42:06.687373,11,gba.solunet.com.ar.2826,107.43.74.http,P.,311651068,36,512,120
11:42:06.687389,11,gba.solunet.com.ar.2827,107.43.74.http,P.,1095919779,36,512,120
11:42:06.687406,11,gba.solunet.com.ar.2828,107.43.74.http,P.,420472863,36,512,120
11:42:06.687422,11,gba.solunet.com.ar.2829,107.43.74.http,P.,1474526041,36,512,120
11:42:06.687438,11,gba.solunet.com.ar.2830,107.43.74.http,P.,877714722,36,512,120
11:42:06.687454,11,gba.solunet.com.ar.2831,107.43.74.http,P.,618766190,36,512,120
11:42:06.687471,11,gba.solunet.com.ar.2832,107.43.74.http,P.,270502198,36,512,120
11:42:06.687487,11,gba.solunet.com.ar.2833,107.43.74.http,P.,1348176067,36,512,120
11:42:06.687504,11,gba.solunet.com.ar.2834,107.43.74.http,P.,228108692,36,512,120
11:42:06.687529,11,gba.solunet.com.ar.2835,107.43.74.http,P.,1436493124,36,512,120
11:42:06.687548,11,gba.solunet.com.ar.2836,107.43.74.http,P.,1457021760,36,512,120
11:42:06.687567,11,gba.solunet.com.ar.2837,107.43.74.http,P.,1220614553,36,512,120
11:42:06.687586,11,gba.solunet.com.ar.2838,107.43.74.http,P.,273226095,36,512,120
11:42:06.687605,11,gba.solunet.com.ar.2839,107.43.74.http,P.,1187660567,36,512,120
11:42:06.687624,11,gba.solunet.com.ar.2840,107.43.74.http,P.,636726267,36,512,120
11:42:06.687643,11,gba.solunet.com.ar.2841,107.43.74.http,P.,1691553261,36,512,120
11:42:06.687662,11,gba.solunet.com.ar.2842,107.43.74.http,P.,273133973,36,512,120
11:42:06.687681,11,gba.solunet.com.ar.2843,107.43.74.http,P.,2102979994,36,512,120
11:42:06.687700,11,gba.solunet.com.ar.2844,107.43.74.http,P.,106232332,36,512,120
11:42:06.687716,11,gba.solunet.com.ar.2845,107.43.74.http,P.,1619270558,36,512,120
11:42:06.687733,11,gba.solunet.com.ar.2846,107.43.74.http,P.,1791828159,36,512,120
11:42:06.687749,11,gba.solunet.com.ar.2847,107.43.74.http,P.,273733793,36,512,120
11:42:06.687765,11,gba.solunet.com.ar.2848,107.43.74.http,P.,1503208965,36,512,120
11:42:06.687781,11,gba.solunet.com.ar.2849,107.43.74.http,P.,919165363,36,512,120
11:42:06.687797,11,gba.solunet.com.ar.2850,107.43.74.http,P.,1428481125,36,512,120
11:42:06.687813,11,gba.solunet.com.ar.2851,107.43.74.http,P.,1200100208,36,512,120
11:42:06.687830,11,gba.solunet.com.ar.2852,107.43.74.http,P.,1874125676,36,512,120
11:42:06.687846,11,gba.solunet.com.ar.2853,107.43.74.http,P.,104409933,36,512,120
11:42:06.687862,11,gba.solunet.com.ar.2854,107.43.74.http,P.,929623865,36,512,120
11:42:06.687878,11,gba.solunet.com.ar.2855,107.43.74.http,P.,1070493565,36,512,120
11:42:06.687894,11,gba.solunet.com.ar.2856,107.43.74.http,P.,1643649251,36,512,120
11:42:06.687911,11,gba.solunet.com.ar.2857,107.43.74.http,P.,813258342,36,512,120
11:42:06.687927,11,gba.solunet.com.ar.2858,107.43.74.http,P.,1822724265,36,512,120
11:42:06.687943,11,gba.solunet.com.ar.2859,107.43.74.http,P.,797552588,36,512,120
11:42:06.687959,11,gba.solunet.com.ar.2860,107.43.74.http,P.,1359753000,36,512,120
11:42:06.687976,11,gba.solunet.com.ar.2861,107.43.74.http,P.,92072926,36,512,120
11:42:06.687992,11,gba.solunet.com.ar.2862,107.43.74.http,P.,1908245852,36,512,120
11:42:06.688008,11,gba.solunet.com.ar.2863,107.43.74.http,P.,636323033,36,512,120
11:42:06.688024,11,gba.solunet.com.ar.2864,107.43.74.http,P.,1919447832,36,512,120
11:42:06.688040,11,gba.solunet.com.ar.2865,107.43.74.http,P.,1690761646,36,512,120
11:42:06.688057,11,gba.solunet.com.ar.2866,107.43.74.http,P.,1386757598,36,512,120
11:42:06.688073,11,gba.solunet.com.ar.2867,107.43.74.http,P.,316973802,36,512,120
11:42:06.688089,11,gba.solunet.com.ar.2868,107.43.74.http,P.,1849508459,36,512,120
11:42:06.688105,11,gba.solunet.com.ar.2869,107.43.74.http,P.,1962620368,36,512,120
11:42:06.688121,11,gba.solunet.com.ar.2870,107.43.74.http,P.,1843970097,36,512,120
11:42:06.688138,11,gba.solunet.com.ar.2871,107.43.74.http,P.,2130283912,36,512,120
11:42:06.688154,11,gba.solunet.com.ar.2872,107.43.74.http,P.,218147780,36,512,120
11:42:06.688170,11,gba.solunet.com.ar.2873,107.43.74.http,P.,675662968,36,512,120
11:42:06.688186,11,gba.solunet.com.ar.2874,107.43.74.http,P.,1310842176,36,512,120
11:42:06.688202,11,gba.solunet.com.ar.2875,107.43.74.http,P.,82434088,36,512,120
11:42:06.688218,11,gba.solunet.com.ar.2876,107.43.74.http,P.,757192910,36,512,120
11:42:06.688234,11,gba.solunet.com.ar.2877,107.43.74.http,P.,831979505,36,512,120
11:42:06.688251,11,gba.solunet.com.ar.2878,107.43.74.http,P.,580527666,36,512,120
11:42:06.688267,11,gba.solunet.com.ar.2879,107.43.74.http,P.,1506046359,36,512,120
11:42:06.688283,11,gba.solunet.com.ar.2880,107.43.74.http,P.,232733650,36,512,120
11:42:06.688299,11,gba.solunet.com.ar.2881,107.43.74.http,P.,336554314,36,512,120
11:42:06.688316,11,gba.solunet.com.ar.2882,107.43.74.http,P.,870124909,36,512,120
11:42:06.688332,11,gba.solunet.com.ar.2883,107.43.74.http,P.,1560087465,36,512,120
11:42:06.688348,11,gba.solunet.com.ar.2884,107.43.74.http,P.,363368267,36,512,120
11:42:06.688364,11,gba.solunet.com.ar.2885,107.43.74.http,P.,357074828,36,512,120
11:42:06.688381,11,gba.solunet.com.ar.2886,107.43.74.http,P.,464217066,36,512,120
11:42:06.688397,11,gba.solunet.com.ar.2887,107.43.74.http,P.,180960583,36,512,120
11:42:06.688422,11,gba.solunet.com.ar.2888,107.43.74.http,P.,320563721,36,512,120
11:42:06.688441,11,gba.solunet.com.ar.2889,107.43.74.http,P.,558267099,36,512,120
11:42:06.688460,11,gba.solunet.com.ar.2890,107.43.74.http,P.,1691623304,36,512,120
11:42:06.688480,11,gba.solunet.com.ar.2891,107.43.74.http,P.,785418040,36,512,120
11:42:06.688499,11,gba.solunet.com.ar.2892,107.43.74.http,P.,79207882,36,512,120
11:42:06.688518,11,gba.solunet.com.ar.2893,107.43.74.http,P.,1481238682,36,512,120
11:42:06.688537,11,gba.solunet.com.ar.2894,107.43.74.http,P.,1332866178,36,512,120
11:42:06.688556,11,gba.solunet.com.ar.2895,107.43.74.http,P.,1553538201,36,512,120
11:42:06.688575,11,gba.solunet.com.ar.2896,107.43.74.http,P.,1686532751,36,512,120
11:42:06.688594,11,gba.solunet.com.ar.2897,107.43.74.http,P.,971123777,36,512,120
11:42:06.688613,11,gba.solunet.com.ar.2898,107.43.74.http,P.,1871768730,36,512,120
11:42:06.688630,11,gba.solunet.com.ar.2899,107.43.74.http,P.,1943008773,36,512,120
11:42:06.688646,11,gba.solunet.com.ar.2900,107.43.74.http,P.,999980628,36,512,120
11:42:06.688662,11,gba.solunet.com.ar.2901,107.43.74.http,P.,886654390,36,512,120
11:42:06.688678,11,gba.solunet.com.ar.2902,107.43.74.http,P.,1585830325,36,512,120
11:42:06.688694,11,gba.solunet.com.ar.2903,107.43.74.http,P.,1168172565,36,512,120
11:42:06.688710,11,gba.solunet.com.ar.2904,107.43.74.http,P.,309344077,36,512,120
11:42:06.688736,11,gba.solunet.com.ar.2905,107.43.74.http,P.,320187039,36,512,120
11:42:06.688753,11,gba.solunet.com.ar.2906,107.43.74.http,P.,1283135539,36,512,120
11:42:06.688769,11,gba.solunet.com.ar.2907,107.43.74.http,P.,1807898840,36,512,120
11:42:06.688785,11,gba.solunet.com.ar.2908,107.43.74.http,P.,578972798,36,512,120
11:42:06.688801,11,gba.solunet.com.ar.2909,107.43.74.http,P.,324368729,36,512,120
11:42:06.688817,11,gba.solunet.com.ar.2910,107.43.74.http,P.,402649344,36,512,120
11:42:06.688833,11,gba.solunet.com.ar.2911,107.43.74.http,P.,1046548292,36,512,120
11:42:06.688849,11,gba.solunet.com.ar.2912,107.43.74.http,P.,445136241,36,512,120
11:42:06.688865,11,gba.solunet.com.ar.2913,107.43.74.http,P.,1616021747,36,512,120
11:42:06.688881,11,gba.solunet.com.ar.2914,107.43.74.http,P.,1824324980,36,512,120
11:42:06.688898,11,gba.solunet.com.ar.2915,107.43.74.http,P.,1433414207,36,512,120
11:42:06.688914,11,gba.solunet.com.ar.2916,107.43.74.http,P.,800364258,36,512,120
11:42:06.688930,11,gba.solunet.com.ar.2917,107.43.74.http,P.,389392197,36,512,120
11:42:06.688946,11,gba.solunet.com.ar.2918,107.43.74.http,P.,381458609,36,512,120
11:42:06.688962,11,gba.solunet.com.ar.2919,107.43.74.http,P.,1097127214,36,512,120
11:42:06.688978,11,gba.solunet.com.ar.2920,107.43.74.http,P.,947181463,36,512,120
11:42:06.688995,11,gba.solunet.com.ar.2921,107.43.74.http,P.,1623244661,36,512,120
11:42:06.689011,11,gba.solunet.com.ar.2922,107.43.74.http,P.,1763251200,36,512,120
11:42:06.689027,11,gba.solunet.com.ar.2923,107.43.74.http,P.,1446408963,36,512,120
11:42:06.689043,11,gba.solunet.com.ar.2924,107.43.74.http,P.,6472983,36,512,120
11:42:06.689059,11,gba.solunet.com.ar.2925,107.43.74.http,P.,923793088,36,512,120
11:42:06.689075,11,gba.solunet.com.ar.2926,107.43.74.http,P.,1456940182,36,512,120
11:42:06.689091,11,gba.solunet.com.ar.2927,107.43.74.http,P.,1144963368,36,512,120
11:42:06.689107,11,gba.solunet.com.ar.2928,107.43.74.http,P.,958986424,36,512,120
11:42:06.689124,11,gba.solunet.com.ar.2929,107.43.74.http,P.,623294432,36,512,120
11:42:06.689140,11,gba.solunet.com.ar.2930,107.43.74.http,P.,2080896164,36,512,120
11:42:06.689156,11,gba.solunet.com.ar.2931,107.43.74.http,P.,2036804954,36,512,120
11:42:06.689172,11,gba.solunet.com.ar.2932,107.43.74.http,P.,1377675191,36,512,120
11:42:06.689188,11,gba.solunet.com.ar.2933,107.43.74.http,P.,1689337201,36,512,120
11:42:06.689204,11,gba.solunet.com.ar.2934,107.43.74.http,P.,1992479901,36,512,120
11:42:06.689221,11,gba.solunet.com.ar.2935,107.43.74.http,P.,448963720,36,512,120
11:42:06.689237,11,gba.solunet.com.ar.2936,107.43.74.http,P.,1673942995,36,512,120
11:42:06.689254,11,gba.solunet.com.ar.2937,107.43.74.http,P.,508102320,36,512,120
11:42:06.689270,11,gba.solunet.com.ar.2938,107.43.74.http,P.,906824183,36,512,120
11:42:06.689286,11,gba.solunet.com.ar.2939,107.43.74.http,P.,1301597736,36,512,120
11:42:06.689302,11,gba.solunet.com.ar.2940,107.43.74.http,P.,2016791707,36,512,120
11:42:06.689329,11,gba.solunet.com.ar.2941,107.43.74.http,P.,1307571792,36,512,120
11:42:06.689348,11,gba.solunet.com.ar.2942,107.43.74.http,P.,220486285,36,512,120
11:42:06.689364,11,192.168.190.130.50245,BP-Linux8.ssh,P.,220486285,37,2047,0
11:42:06.689379,11,gba.solunet.com.ar.2943,107.43.74.http,P.,1348155073,37,512,120
11:42:06.689399,11,gba.solunet.com.ar.2944,107.43.74.http,P.,2011632609,37,512,120
11:42:06.689417,11,gba.solunet.com.ar.2945,107.43.74.http,P.,1887760223,37,512,120
11:42:06.689436,11,gba.solunet.com.ar.2946,107.43.74.http,P.,262468476,37,512,120
11:42:06.689455,11,gba.solunet.com.ar.gpsd,107.43.74.http,P.,83605274,37,512,120
11:42:06.689474,11,gba.solunet.com.ar.2948,107.43.74.http,P.,1740562813,37,512,120
11:42:06.689493,11,gba.solunet.com.ar.2949,107.43.74.http,P.,1319832408,37,512,120
11:42:06.689513,11,gba.solunet.com.ar.2950,107.43.74.http,P.,2066024919,37,512,120
11:42:06.689531,11,gba.solunet.com.ar.2951,107.43.74.http,P.,631354515,37,512,120
11:42:06.689551,11,gba.solunet.com.ar.2952,107.43.74.http,P.,786549505,37,512,120
11:42:06.689567,11,gba.solunet.com.ar.2953,107.43.74.http,P.,2147377442,37,512,120
11:42:06.689583,11,gba.solunet.com.ar.2954,107.43.74.http,P.,1865279992,37,512,120
11:42:06.689599,11,gba.solunet.com.ar.2955,107.43.74.http,P.,2094213787,37,512,120
11:42:06.689615,11,gba.solunet.com.ar.2956,107.43.74.http,P.,1610488267,37,512,120
11:42:06.689632,11,gba.solunet.com.ar.2957,107.43.74.http,P.,1871043614,37,512,120
11:42:06.689648,11,gba.solunet.com.ar.2958,107.43.74.http,P.,1873359548,37,512,120
11:42:06.689664,11,gba.solunet.com.ar.2959,107.43.74.http,P.,428938847,37,512,120
11:42:06.689680,11,gba.solunet.com.ar.2960,107.43.74.http,P.,308559589,37,512,120
11:42:06.689697,11,gba.solunet.com.ar.2961,107.43.74.http,P.,1445634292,37,512,120
11:42:06.689713,11,gba.solunet.com.ar.2962,107.43.74.http,P.,1582000614,37,512,120
11:42:06.689729,11,gba.solunet.com.ar.2963,107.43.74.http,P.,2095333745,37,512,120
11:42:06.689745,11,gba.solunet.com.ar.2964,107.43.74.http,P.,380003590,37,512,120
11:42:06.689761,11,gba.solunet.com.ar.2965,107.43.74.http,P.,575973699,37,512,120
11:42:06.689777,11,gba.solunet.com.ar.2966,107.43.74.http,P.,984724144,37,512,120
11:42:06.689794,11,gba.solunet.com.ar.2967,107.43.74.http,P.,1132714272,37,512,120
11:42:06.689810,11,gba.solunet.com.ar.2968,107.43.74.http,P.,1528046403,37,512,120
11:42:06.689826,11,gba.solunet.com.ar.2969,107.43.74.http,P.,930061073,37,512,120
11:42:06.689842,11,gba.solunet.com.ar.2970,107.43.74.http,P.,640356017,37,512,120
11:42:06.689858,11,gba.solunet.com.ar.2971,107.43.74.http,P.,528239294,37,512,120
11:42:06.689875,11,gba.solunet.com.ar.2972,107.43.74.http,P.,1901282698,37,512,120
11:42:06.689891,11,gba.solunet.com.ar.2973,107.43.74.http,P.,685005216,37,512,120
11:42:06.689907,11,gba.solunet.com.ar.2974,107.43.74.http,P.,375045571,37,512,120
11:42:06.689923,11,gba.solunet.com.ar.2975,107.43.74.http,P.,835552724,37,512,120
11:42:06.689940,11,gba.solunet.com.ar.2976,107.43.74.http,P.,1806803249,37,512,120
11:42:06.689956,11,gba.solunet.com.ar.2977,107.43.74.http,P.,1403781976,37,512,120
11:42:06.689972,11,gba.solunet.com.ar.2978,107.43.74.http,P.,1857577827,37,512,120
11:42:06.689988,11,gba.solunet.com.ar.2979,107.43.74.http,P.,613786318,37,512,120
11:42:06.690004,11,gba.solunet.com.ar.2980,107.43.74.http,P.,1139723507,37,512,120
